"LOCAL.HEALTH.UNIT","OPERATION.NAME","CITY","STATE","ZIP","MUNICIPALITY","COUNTY","VENDOR.TYPE","CREATION.DATE","LOCATION","LAT","LONG","ADDRESS","census_code","census_tract"
"NYC","ZAZA EXOTICS CORP.","BROOKLYN","NY",11249,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","147 NORTH 6TH STREET BROOKLYN, NY 11249 (40.717521948, -73.958501515)",40.717521948,-73.958501515,"147 NORTH 6TH STREET BROOKLYN, NY 11249 ","360470553003001","055300"
"NYC","ALBANY CANDY & GROCERY INC","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","519 ALBANY AVENUE BROOKLYN, NY 11203 (40.662383777, -73.939817918)",40.662383777,-73.939817918,"519 ALBANY AVENUE BROOKLYN, NY 11203 ","360470874011000","087401"
"NYC","ONEWAY MOBILE TECH INC","BROOKLYN","NY",11220,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","6323 8TH AVENUE BROOKLYN, NY 11220 (40.633259807, -74.011682595)",40.633259807,-74.011682595,"6323 8TH AVENUE BROOKLYN, NY 11220 ","360470120001001","012000"
"NYC","RAMAR FOOD CENTER INC","ROSEDALE","NY",11422,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","14405 243RD STREET ROSEDALE, NY 11422 (40.660079383, -73.739374258)",40.660079383,-73.739374258,"14405 243RD STREET ROSEDALE, NY 11422 ","360810654011011","065401"
"NYC","7-ELEVEN STORE 32116C","BRONX","NY",10461,"BRONX","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","1590 HUTCHINSON RIVER PARKWAY BRONX, NY 10461 (40.843035249, -73.836704583)",40.843035249,-73.836704583,"1590 HUTCHINSON RIVER PARKWAY BRONX, NY 10461 ","360050264004001","026400"
"NYC","ACOSTA GROCERY STORE CORP","BROOKLYN","NY",11237,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","313 WILSON AVENUE BROOKLYN, NY 11237 (40.696796938, -73.918595693)",40.696796938,-73.918595693,"313 WILSON AVENUE BROOKLYN, NY 11237 ","360470433001000","043300"
"NYC","VRI GROUP INC.","FLUSHING","NY",11354,"QUEENS","NEW YORK CITY","GAS STATION","07/10/2023","26-27 COLLEGE POINT BOULEVARD FLUSHING, NY 11354 (40.773762884, -73.84569057)",40.773762884,-73.84569057,"26-27 COLLEGE POINT BOULEVARD FLUSHING, NY 11354 ","360810919001005","091900"
"NYC","RODRIGO, IVONNE","HOWARD BEACH","NY",11414,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","151-01 82ND STREET HOWARD BEACH, NY 11414 (40.667466522, -73.852398272)",40.667466522,-73.852398272,"151-01 82ND STREET HOWARD BEACH, NY 11414 ","360810062024000","006202"
"NYC","497 MYRTLE DELI CORP","BROOKLYN","NY",11205,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","497 MYRTLE AVENUE BROOKLYN, NY 11205 (40.693658963, -73.965262861)",40.693658963,-73.965262861,"497 MYRTLE AVENUE BROOKLYN, NY 11205 ","360470191002007","019100"
"NYC","101 GIFT SHOP CORP.","QUEENS","NY",11416,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","10301 101ST AVENUE QUEENS, NY 11416 (40.686149616, -73.839860621)",40.686149616,-73.839860621,"10301 101ST AVENUE QUEENS, NY 11416 ","360810116002004","011600"
"NYC","EBB CONVENIENCE CORP.","BRONX","NY",10466,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3968 WHITE PLAINS ROAD BRONX, NY 10466 (40.887595332, -73.860372898)",40.887595332,-73.860372898,"3968 WHITE PLAINS ROAD BRONX, NY 10466 ","360050406003002","040600"
"NYC","NATURAL AND ORGANIC DELI CORP","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1203 MYRTLE AVENUE BROOKLYN, NY 11221 (40.697459318, -73.9319743)",40.697459318,-73.9319743,"1203 MYRTLE AVENUE BROOKLYN, NY 11221 ","360470391002004","039100"
"NYC","KWIK PIK INC","ASTORIA","NY",11102,"QUEENS","NEW YORK CITY","GAS STATION","07/10/2023","25-07 30TH  AVENUE ASTORIA, NY 11102 (40.768590328, -73.924671986)",40.768590328,-73.924671986,"25-07 30TH  AVENUE ASTORIA, NY 11102 ","360810071003001","007100"
"NYC","MP MINI MARKET CORP","JAMAICA","NY",11435,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","13901 90TH AVENUE JAMAICA, NY 11435 (40.701592937, -73.812409636)",40.701592937,-73.812409636,"13901 90TH AVENUE JAMAICA, NY 11435 ","360810212002000","021200"
"NYC","116 GREENE BITES CORP","BROOKLYN","NY",11201,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","116 DEKALB AVENUE BROOKLYN, NY 11201 (40.689779306, -73.97786919)",40.689779306,-73.97786919,"116 DEKALB AVENUE BROOKLYN, NY 11201 ","360470033002000","003300"
"NYC","SMOKY CONVENIENCE CORPORATION","QUEENS","NY",11432,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","16803 JAMAICA AVENUE QUEENS, NY 11432 (40.70658939, -73.792408404)",40.70658939,-73.792408404,"16803 JAMAICA AVENUE QUEENS, NY 11432 ","360810460003005","046000"
"NYC","ANAN ARSHI INC","OAKLAND GARDENS","NY",11364,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","20802 48TH AVENUE OAKLAND GARDENS, NY 11364 (40.754234936, -73.77260423)",40.754234936,-73.77260423,"20802 48TH AVENUE OAKLAND GARDENS, NY 11364 ","360811435001006","143500"
"NYC","3 BROS DELI & GROCERY NY CORP","BROOKLYN","NY",11204,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","6409 BAY PARKWAY BROOKLYN, NY 11204 (40.614134777, -73.980877341)",40.614134777,-73.980877341,"6409 BAY PARKWAY BROOKLYN, NY 11204 ","360470436002000","043600"
"NYC","LUCKY LOTTO 1 DELI INC","BROOKLYN","NY",11226,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1450 NOSTRAND AVENUE BROOKLYN, NY 11226 (40.650996794, -73.949750389)",40.650996794,-73.949750389,"1450 NOSTRAND AVENUE BROOKLYN, NY 11226 ","360470820003001","082000"
"NYC","SHOPPER STOP AND DELI CORP","BROOKLYN","NY",11233,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","218 RALPH AVENUE BROOKLYN, NY 11233 (40.682159118, -73.92270995)",40.682159118,-73.92270995,"218 RALPH AVENUE BROOKLYN, NY 11233 ","360470381001001","038100"
"NYC","BAJWA FOOD MARKET LLC","CORONA","NY",11368,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","104-03 47TH AVENUE CORONA, NY 11368 (40.745906425, -73.859390958)",40.745906425,-73.859390958,"104-03 47TH AVENUE CORONA, NY 11368 ","360810415001007","041500"
"NYC","JPS PETROLEUM INC.","BRONX","NY",10475,"BRONX","NEW YORK CITY","GAS STATION","07/10/2023","4090 BOSTON ROAD BRONX, NY 10475 (40.885450026, -73.828044568)",40.885450026,-73.828044568,"4090 BOSTON ROAD BRONX, NY 10475 ","360050462091007","046209"
"NYC","230 DELI AND GRILL CORP","BRONX","NY",10466,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","4122 WHITE PLAINS ROAD BRONX, NY 10466 (40.891203825, -73.858379849)",40.891203825,-73.858379849,"4122 WHITE PLAINS ROAD BRONX, NY 10466 ","360050422002002","042200"
"NYC","HANA NATURAL INC.","BROOKLYN","NY",11237,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","24-26 WYCKOFF AVENUE BROOKLYN, NY 11237 (40.706285336, -73.922619426)",40.706285336,-73.922619426,"24-26 WYCKOFF AVENUE BROOKLYN, NY 11237 ","360470447002002","044700"
"NYC","384 LIBERTY CORP.","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","384 LIBERTY  AVENUE BROOKLYN, NY 11207 (40.674398858, -73.895953993)",40.674398858,-73.895953993,"384 LIBERTY  AVENUE BROOKLYN, NY 11207 ","360471144002002","114400"
"NYC","M.I. TELECOM, INC.","JACKSON HEIGHTS","NY",11372,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","37-70 74TH STREET JACKSON HEIGHTS, NY 11372 (40.74703442, -73.891595739)",40.74703442,-73.891595739,"37-70 74TH STREET JACKSON HEIGHTS, NY 11372 ","360810289003004","028900"
"NYC","WILLIAMS, NEVILLE","SOUTH RICHMOND HILL","NY",11419,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","126-06 LIBERTY AVENUE SOUTH RICHMOND HILL, NY 11419 (40.688372497, -73.818321896)",40.688372497,-73.818321896,"126-06 LIBERTY AVENUE SOUTH RICHMOND HILL, NY 11419 ","360810158021005","015802"
"NYC","MANDO FOOD, CORP.","BROOKLYN","NY",11209,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","7212 5TH AVENUE BROOKLYN, NY 11209 (40.631434983, -74.022017649)",40.631434983,-74.022017649,"7212 5TH AVENUE BROOKLYN, NY 11209 ","360470130003000","013000"
"NYC","MAGIC 7 STORE INC.","BRONX","NY",10468,"BRONX","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","174 WEST FORDHAM ROAD BRONX, NY 10468 (40.862604268, -73.908674118)",40.862604268,-73.908674118,"174 WEST FORDHAM ROAD BRONX, NY 10468 ","360050255003000","025500"
"NYC","OSMARY LUGO","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","365 ONDERDONK AVENUE RIDGEWOOD, NY 11385 (40.708254832, -73.914214305)",40.708254832,-73.914214305,"365 ONDERDONK AVENUE RIDGEWOOD, NY 11385 ","360810539013002","053901"
"NYC","NEW WAY DELI & GROCERY CORP.","CORONA","NY",11368,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","35-02 103RD STREET CORONA, NY 11368 (40.754615977, -73.865187379)",40.754615977,-73.865187379,"35-02 103RD STREET CORONA, NY 11368 ","360810379002002","037900"
"NYC","#1 JUNIOR INC.","BROOKLYN","NY",11233,"BROOKLYN","NEW YORK CITY","OTHER","07/10/2023","203 T S BOYLAND STREET BROOKLYN, NY 11233 (40.677437466, -73.913466471)",40.677437466,-73.913466471,"203 T S BOYLAND STREET BROOKLYN, NY 11233 ","360470301001002","030100"
"NYC","EXOTIC & HOOKAH SHOP CORPORATION","BRONX","NY",10452,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1461 JEROME AVENUE BRONX, NY 10452 (40.841268218, -73.91726976)",40.841268218,-73.91726976,"1461 JEROME AVENUE BRONX, NY 10452 ","360050219001001","021900"
"NYC","SPARK SLOPE 1 CORP","BROOKLYN","NY",11217,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","86 5TH AVENUE BROOKLYN, NY 11217 (40.680474678, -73.97778549)",40.680474678,-73.97778549,"86 5TH AVENUE BROOKLYN, NY 11217 ","360470129012001","012901"
"NYC","PARIS DELI GROCERY NY CORP.","BROOKLYN","NY",11226,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1751 NOSTRAND AVENUE BROOKLYN, NY 11226 (40.64310737, -73.948577928)",40.64310737,-73.948577928,"1751 NOSTRAND AVENUE BROOKLYN, NY 11226 ","360470828001000","082800"
"NYC","YUEWU INC","BAYSIDE","NY",11361,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","3512 BELL BOULEVARD BAYSIDE, NY 11361 (40.76855504, -73.773770488)",40.76855504,-73.773770488,"3512 BELL BOULEVARD BAYSIDE, NY 11361 ","360811123002000","112300"
"NYC","LORD OF KINGS INC","BROOKLYN","NY",11236,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","9612 SEAVIEW AVENUE BROOKLYN, NY 11236 (40.633390732000066, -73.88992715299997)",40.6333907320001,-73.889927153,"9612 SEAVIEW AVENUE BROOKLYN, NY 11236 ","360471028011000","102801"
"NYC","ARVI CONVENIENCE STORE INC","MASPETH","NY",11378,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","60-65 FRESH POND ROAD MASPETH, NY 11378 (40.715263319, -73.901164603)",40.715263319,-73.901164603,"60-65 FRESH POND ROAD MASPETH, NY 11378 ","360810601001002","060100"
"NYC","DILONE MINI MARKET INC.","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2837 FULTON STREET BROOKLYN, NY 11207 (40.67842615300003, -73.88976303599998)",40.678426153,-73.889763036,"2837 FULTON STREET BROOKLYN, NY 11207 ","360471146001005","114600"
"NYC","BROADWAY AUTO CENTER NY INC","LONG ISLAND CITY","NY",11106,"QUEENS","NEW YORK CITY","GAS STATION","07/10/2023","32-09  21ST STREET LONG ISLAND CITY, NY 11106 (40.764829242, -73.931669869)",40.764829242,-73.931669869,"32-09  21ST STREET LONG ISLAND CITY, NY 11106 ","360810045001009","004500"
"NYC","UNCLE JOE DELI AND GROCERY CORP","BROOKLYN","NY",11203,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3323 CHURCH AVENUE BROOKLYN, NY 11203 (40.651130947, -73.945863784)",40.651130947,-73.945863784,"3323 CHURCH AVENUE BROOKLYN, NY 11203 ","360470818002001","081800"
"NYC","CHOE FARM OF NYC INC","REGO PARK","NY",11374,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","97-18 63RD ROAD REGO PARK, NY 11374 (40.731141996, -73.86019034)",40.731141996,-73.86019034,"97-18 63RD ROAD REGO PARK, NY 11374 ","360810717012000","071701"
"NYC","YOUR WIRELESS MASPETH INC.","MASPETH","NY",11378,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","6943 GRAND  AVENUE MASPETH, NY 11378 (40.726844217, -73.894092875)",40.726844217,-73.894092875,"6943 GRAND  AVENUE MASPETH, NY 11378 ","360810493021002","049302"
"NYC","111 CORONA CANDY STORE, INC.","CORONA","NY",11368,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","40-01 111TH STREET CORONA, NY 11368 (40.75145843, -73.855631675)",40.75145843,-73.855631675,"40-01 111TH STREET CORONA, NY 11368 ","360810399012000","039901"
"NYC","FIRST CONVENIENT CORP","MANHATTAN","NY",100,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1661 1ST AVENUE MANHATTAN, NY 100 (40.777349291, -73.949253174)",40.777349291,-73.949253174,"1661 1ST AVENUE MANHATTAN, NY 100 ","360610146026001","014602"
"NYC","PRINCESS DELI AND SMOKE SHOP CORP","BROOKLYN","NY",11216,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1318 FULTON STREET BROOKLYN, NY 11216 (40.680199722, -73.9480554)",40.680199722,-73.9480554,"1318 FULTON STREET BROOKLYN, NY 11216 ","360470247001001","024700"
"NYC","ISTANBULL CONVENIENCE CORP","BROOKLYN","NY",11214,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2018 BATH AVENUE BROOKLYN, NY 11214 (40.601013704, -74.001151991)",40.601013704,-74.001151991,"2018 BATH AVENUE BROOKLYN, NY 11214 ","360470286004000","028600"
"NYC","ASTORIA CONVENIENT AND MORE CORP","ASTORIA","NY",11103,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","31-89A STEINWAY STREET ASTORIA, NY 11103 (40.759073515, -73.918739526)",40.759073515,-73.918739526,"31-89A STEINWAY STREET ASTORIA, NY 11103 ","360810155001000","015500"
"NYC","1102 8TH AVE FOOD OF NY CORP.","BROOKLYN","NY",11215,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1102 8TH AVENUE BROOKLYN, NY 11215 (40.664481223, -73.980470148)",40.664481223,-73.980470148,"1102 8TH AVENUE BROOKLYN, NY 11215 ","360470151002000","015100"
"NYC","VALUE DISCOUNT OF 237 INC","BRONX","NY",10466,"BRONX","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","4366 WHITE PLAINS ROAD BRONX, NY 10466 (40.897566821, -73.854833047)",40.897566821,-73.854833047,"4366 WHITE PLAINS ROAD BRONX, NY 10466 ","360050434002002","043400"
"NYC","4135 A AND M CANDY STORE INC.","BRONX","NY",10466,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","4135 LACONIA AVENUE BRONX, NY 10466 (40.888020881, -73.847077691)",40.888020881,-73.847077691,"4135 LACONIA AVENUE BRONX, NY 10466 ","360050424001002","042400"
"NYC","AVE X SNACKS INC.","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","313 AVENUE X BROOKLYN, NY 11223 (40.590544958, -73.971446191)",40.590544958,-73.971446191,"313 AVENUE X BROOKLYN, NY 11223 ","360470386001009","038600"
"NYC","WALGREEN EASTERN CO, INC","BROOKLYN","NY",11218,"BROOKLYN","NEW YORK CITY","PHARMACY","07/10/2023","589 PROPECT AVENUE BROOKLYN, NY 11218 (40.65666074, -73.977876536)",40.65666074,-73.977876536,"589 PROPECT AVENUE BROOKLYN, NY 11218 ","360470171003000","017100"
"NYC","CLIFTON GROCERY CORP.","BROOKLYN","NY",11238,"BRONX","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","310 FRANKLIN AVENUE BROOKLYN, NY 11238 (40.688652599, -73.957235215)",40.688652599,-73.957235215,"310 FRANKLIN AVENUE BROOKLYN, NY 11238 ","360470233001000","023300"
"NYC","1644 BROADWAY CONVENIENCE CORP.","BROOKLYN","NY",11207,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","1644 BROADWAY BROOKLYN, NY 11207 (40.68458739700003, -73.91368808899995)",40.684587397,-73.913688089,"1644 BROADWAY BROOKLYN, NY 11207 ","360470373001003","037300"
"NYC","CLOUD ZONE HOOKAH, LLC","BROOKLYN","NY",11216,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","539 NOSTRAND AVENUE BROOKLYN, NY 11216 (40.67895128, -73.949506308)",40.67895128,-73.949506308,"539 NOSTRAND AVENUE BROOKLYN, NY 11216 ","360470247001002","024700"
"NYC","NEW BERGEN GOURMET DELI CORP.","BROOKLYN","NY",11217,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","143 NEVINS STREET BROOKLYN, NY 11217 (40.684245457, -73.983786532)",40.684245457,-73.983786532,"143 NEVINS STREET BROOKLYN, NY 11217 ","360470039002002","003900"
"NYC","STILLWELL'S DELI AND GROCERY INC","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1806 STILLWELL AVENUE BROOKLYN, NY 11223 (40.602436206, -73.986407069)",40.602436206,-73.986407069,"1806 STILLWELL AVENUE BROOKLYN, NY 11223 ","360470298001002","029800"
"NYC","AFRIDA ANAN KOTWAL INC","OAKLAND GARDENS","NY",11364,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","208-02 48TH AVENUE OAKLAND GARDENS, NY 11364 (40.754234936, -73.77260423)",40.754234936,-73.77260423,"208-02 48TH AVENUE OAKLAND GARDENS, NY 11364 ","360811435001006","143500"
"NYC","LA BAMBA DELI GROCERY CORP","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","357 KEAP STREET BROOKLYN, NY 11211 (40.709351939, -73.954578281)",40.709351939,-73.954578281,"357 KEAP STREET BROOKLYN, NY 11211 ","360470527005000","052700"
"NYC","MAZIB, ALI M","OZONE PARK","NY",11417,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","88-02 LIBERTY AVENUE OZONE PARK, NY 11417 (40.679787668, -73.850480073)",40.679787668,-73.850480073,"88-02 LIBERTY AVENUE OZONE PARK, NY 11417 ","360810054004010","005400"
"NYC","7 SEAS GROCERY CORP","BROOKLYN","NY",11206,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","235 BUSHWICK AVENUE BROOKLYN, NY 11206 (40.707921023, -73.939719179)",40.707921023,-73.939719179,"235 BUSHWICK AVENUE BROOKLYN, NY 11206 ","360470493022000","049302"
"NYC","SHINING STAR DELI GROCERY CORP.","BRONX","NY",10469,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3489A BOSTON ROAD BRONX, NY 10469 (40.876975522, -73.846751258)",40.876975522,-73.846751258,"3489A BOSTON ROAD BRONX, NY 10469 ","360050386006000","038600"
"NYC","145 TOBACCO SHOP CORP","NEW YORK","NY",10031,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1717 AMSTERDAM AVENUE NEW YORK, NY 10031 (40.825048732, -73.947533376)",40.825048732,-73.947533376,"1717 AMSTERDAM AVENUE NEW YORK, NY 10031 ","360610227001000","022700"
"NYC","CHUBBY CHEESE DELI CORP.","BRONX","NY",10452,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","948 ANDERSON AVENUE BRONX, NY 10452 (40.830920674, -73.928022736)",40.830920674,-73.928022736,"948 ANDERSON AVENUE BRONX, NY 10452 ","360050189002001","018900"
"NYC","M & S FINEST DELI INC","NEW YORK","NY",10035,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","2026 LEXINGTON  AVENUE NEW YORK, NY 10035 (40.80338981, -73.938323089)",40.80338981,-73.938323089,"2026 LEXINGTON  AVENUE NEW YORK, NY 10035 ","360610196003003","019600"
"NYC","MILAN CONVENIENCE AND VARIETY CORP","BRONX","NY",10473,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","708 CASTLE HILL AVENUE BRONX, NY 10473 (40.82139133, -73.848378981)",40.82139133,-73.848378981,"708 CASTLE HILL AVENUE BRONX, NY 10473 ","360050090004002","009000"
"NYC","SRR CONVENIENCE INC.","BROOKLYN","NY",11233,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","07/10/2023","315 KINGS HIGHWAY BROOKLYN, NY 11233 (40.605143174, -73.978695112)",40.605143174,-73.978695112,"315 KINGS HIGHWAY BROOKLYN, NY 11233 ","360470426001001","042600"
"NYC","MANNYS GOURMET DELI  AND GORCERY","BROOKLYN","NY",11206,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","146 GRAHAM AVENUE BROOKLYN, NY 11206 (40.706429505, -73.942893154)",40.706429505,-73.942893154,"146 GRAHAM AVENUE BROOKLYN, NY 11206 ","360470493024001","049302"
"NYC","BRUCKNER PETROLEUM LLC","BRONX","NY",10454,"BRONX","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","281 BRUCKNER BOULEVARD BRONX, NY 10454 (40.805726392, -73.911243674)",40.805726392,-73.911243674,"281 BRUCKNER BOULEVARD BRONX, NY 10454 ","360050027021003","002702"
"NYC","HESHAM M KASSIM","BROOKLYN","NY",11225,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","544 FLATBUSH AVENUE BROOKLYN, NY 11225 (40.660712258, -73.960974428)",40.660712258,-73.960974428,"544 FLATBUSH AVENUE BROOKLYN, NY 11225 ","360470798022000","079802"
"NYC","SPEEDWAY LLC","BROOKLYN","NY",11234,"BROOKLYN","NEW YORK CITY","CONVENIENCE/GAS","07/10/2023","2400 FLATBUSH AVENUE BROOKLYN, NY 11234 (40.61130663900008, -73.92494112899993)",40.6113066390001,-73.9249411289999,"2400 FLATBUSH AVENUE BROOKLYN, NY 11234 ","360470662001000","066200"
"NYC","SENECA FINEST DELI & GROCERY INC","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","802 SENECA AVENUE RIDGEWOOD, NY 11385 (40.701352838, -73.905431411)",40.701352838,-73.905431411,"802 SENECA AVENUE RIDGEWOOD, NY 11385 ","360810551002001","055100"
"NYC","CEVERINO, VERONICA S","BRONX","NY",10457,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","640 EAST 180TH STREET BRONX, NY 10457 (40.848758831, -73.890376843)",40.848758831,-73.890376843,"640 EAST 180TH STREET BRONX, NY 10457 ","360050373002001","037300"
"NYC","ND CIGARS, INC.","BRONX","NY",10458,"BRONX","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","2344 ARTHUR AVENUE BRONX, NY 10458 (40.854308238, -73.888465266)",40.854308238,-73.888465266,"2344 ARTHUR AVENUE BRONX, NY 10458 ","360050391004002","039100"
"NYC","FULTON CORNER STORE CORP.","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","3441 FULTON STREET BROOKLYN, NY 11208 (40.684804195, -73.868556234)",40.684804195,-73.868556234,"3441 FULTON STREET BROOKLYN, NY 11208 ","360471184001001","118400"
"NYC","CONVENIENCE ON SUNSET CORPORATION","BROOKLYN","NY",11232,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","07/10/2023","4124 4TH AVENUE BROOKLYN, NY 11232 (40.651148968, -74.008019955)",40.651148968,-74.008019955,"4124 4TH AVENUE BROOKLYN, NY 11232 ","360470082003001","008200"
"NYC","LYDIG DELI & GROCERY INC.","BRONX","NY",10462,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","750 LYDIG AVENUE BRONX, NY 10462 (40.854370515, -73.865532965)",40.854370515,-73.865532965,"750 LYDIG AVENUE BRONX, NY 10462 ","360050224042000","022404"
"NYC","EXOTIC ELEMENTS NYC LLC","BRONX","NY",10462,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1150 CASTLE HILL  AVENUE BRONX, NY 10462 (40.831046487, -73.850631869)",40.831046487,-73.850631869,"1150 CASTLE HILL  AVENUE BRONX, NY 10462 ","360050092005000","009200"
"NYC","1707 FAMILY GROCERY CORP.","BROOKLYN","NY",11212,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1707 NEW YORK AVENUE BROOKLYN, NY 11212 (40.674819101, -73.90520682)",40.674819101,-73.90520682,"1707 NEW YORK AVENUE BROOKLYN, NY 11212 ","360470365021007","036502"
"NYC","CHOI VEGETABLE & GROCERY INC","FLUSHING","NY",11358,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","36-01 164TH STREET FLUSHING, NY 11358 (40.762585448, -73.801674263)",40.762585448,-73.801674263,"36-01 164TH STREET FLUSHING, NY 11358 ","360811175002005","117500"
"NYC","EL AGUILA MINI MARKET CORP.","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","1192 GATES AVENUE BROOKLYN, NY 11221 (40.692013554, -73.91945224)",40.692013554,-73.91945224,"1192 GATES AVENUE BROOKLYN, NY 11221 ","360470399003000","039900"
"NYC","390 HIGH CLOUD EXOTICS CORPORATION","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","07/10/2023","390 BROADWAY BROOKLYN, NY 11211 (40.70715319900006, -73.95460585799998)",40.7071531990001,-73.954605858,"390 BROADWAY BROOKLYN, NY 11211 ","360470529003000","052900"
